Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/08/19 17:00:00,09/08/19 18:00:00,50623189
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/08/19 17:00:00,09/08/19 18:00:00,8257369
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/08/19 17:00:00,09/08/19 18:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/08/19 18:00:00,09/08/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/08/19 18:00:00,09/08/19 19:00:00,8380
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/08/19 18:00:00,09/08/19 19:00:00,8255670
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/08/19 18:00:00,09/08/19 19:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/08/19 18:00:00,09/08/19 19:00:00,39325
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/08/19 18:00:00,09/08/19 19:00:00,50327674
AmazonRDS,Not Applicable,USE2-APS1-AWS-In-Bytes,,09/08/19 18:00:00,09/08/19 19:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/08/19 18:00:00,09/08/19 19:00:00,64424509440
AmazonRDS,Not Applicable,USE2-APS1-AWS-In-Bytes,,09/08/19 19:00:00,09/08/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/08/19 19:00:00,09/08/19 20:00:00,45
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/08/19 19:00:00,09/08/19 20:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/08/19 19:00:00,09/08/19 20:00:00,50772888
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/08/19 19:00:00,09/08/19 20:00:00,6276
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/08/19 19:00:00,09/08/19 20:00:00,35214
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/08/19 19:00:00,09/08/19 20:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/08/19 19:00:00,09/08/19 20:00:00,8264866
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/08/19 20:00:00,09/08/19 21:00:00,30591
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/08/19 20:00:00,09/08/19 21:00:00,7845
AmazonRDS,Not Applicable,USE2-APS1-AWS-In-Bytes,,09/08/19 20:00:00,09/08/19 21:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/08/19 20:00:00,09/08/19 21:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/08/19 20:00:00,09/08/19 21:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/08/19 20:00:00,09/08/19 21:00:00,8307935
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/08/19 20:00:00,09/08/19 21:00:00,50747120
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/08/19 20:00:00,09/08/19 21:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/08/19 21:00:00,09/08/19 22:00:00,35336
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/08/19 21:00:00,09/08/19 22:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/08/19 21:00:00,09/08/19 22:00:00,3268
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/08/19 21:00:00,09/08/19 22:00:00,8322001
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/08/19 21:00:00,09/08/19 22:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/08/19 21:00:00,09/08/19 22:00:00,50632301
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/08/19 22:00:00,09/08/19 23:00:00,50119791
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/08/19 22:00:00,09/08/19 23:00:00,34742
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/08/19 22:00:00,09/08/19 23:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/08/19 22:00:00,09/08/19 23:00:00,11771
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/08/19 22:00:00,09/08/19 23:00:00,8297181
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/08/19 22:00:00,09/08/19 23:00:00,64424509440
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/08/19 23:00:00,09/09/19 00:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/08/19 23:00:00,09/09/19 00:00:00,8338004
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/08/19 23:00:00,09/09/19 00:00:00,135
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/08/19 23:00:00,09/09/19 00:00:00,50679621
AmazonRDS,Not Applicable,USE2-RDS:ChargedBackupUsage,,09/08/19 23:00:00,09/09/19 00:00:00,0
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/08/19 23:00:00,09/09/19 00:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/08/19 23:00:00,09/09/19 00:00:00,24106
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/08/19 23:00:00,09/09/19 00:00:00,2888
AmazonRDS,Not Applicable,USE2-RDS:TotalBackupUsage,,09/08/19 23:00:00,09/09/19 00:00:00,757404794880
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 00:00:00,09/09/19 01:00:00,51204495
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 00:00:00,09/09/19 01:00:00,28124
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 00:00:00,09/09/19 01:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 00:00:00,09/09/19 01:00:00,3536
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 00:00:00,09/09/19 01:00:00,8326031
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 00:00:00,09/09/19 01:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 01:00:00,09/09/19 02:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 01:00:00,09/09/19 02:00:00,50095611
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 01:00:00,09/09/19 02:00:00,27944
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 01:00:00,09/09/19 02:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 01:00:00,09/09/19 02:00:00,3196
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 01:00:00,09/09/19 02:00:00,8266283
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 01:00:00,09/09/19 02:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 02:00:00,09/09/19 03:00:00,90
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 02:00:00,09/09/19 03:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 02:00:00,09/09/19 03:00:00,6296
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 02:00:00,09/09/19 03:00:00,29273
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 02:00:00,09/09/19 03:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 02:00:00,09/09/19 03:00:00,8291488
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 02:00:00,09/09/19 03:00:00,51222976
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/09/19 03:00:00,09/09/19 04:00:00,57
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 03:00:00,09/09/19 04:00:00,9196
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 03:00:00,09/09/19 04:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 03:00:00,09/09/19 04:00:00,50276680
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 03:00:00,09/09/19 04:00:00,36321
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 03:00:00,09/09/19 04:00:00,8311304
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 03:00:00,09/09/19 04:00:00,3
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 04:00:00,09/09/19 05:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 04:00:00,09/09/19 05:00:00,51437166
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/09/19 04:00:00,09/09/19 05:00:00,57
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 04:00:00,09/09/19 05:00:00,8306880
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 04:00:00,09/09/19 05:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 04:00:00,09/09/19 05:00:00,6244
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 04:00:00,09/09/19 05:00:00,25776
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 05:00:00,09/09/19 06:00:00,8260138
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/09/19 05:00:00,09/09/19 06:00:00,57
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 05:00:00,09/09/19 06:00:00,50086136
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 05:00:00,09/09/19 06:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 05:00:00,09/09/19 06:00:00,135
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 05:00:00,09/09/19 06:00:00,5700
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 05:00:00,09/09/19 06:00:00,28756
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 05:00:00,09/09/19 06:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 06:00:00,09/09/19 07:00:00,51250063
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 06:00:00,09/09/19 07:00:00,8345420
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 06:00:00,09/09/19 07:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 06:00:00,09/09/19 07:00:00,4052
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 06:00:00,09/09/19 07:00:00,24620
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 06:00:00,09/09/19 07:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 07:00:00,09/09/19 08:00:00,8292205
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 07:00:00,09/09/19 08:00:00,45
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 07:00:00,09/09/19 08:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 07:00:00,09/09/19 08:00:00,50145197
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 07:00:00,09/09/19 08:00:00,26328
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 07:00:00,09/09/19 08:00:00,4180
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 07:00:00,09/09/19 08:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 08:00:00,09/09/19 09:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 08:00:00,09/09/19 09:00:00,51623086
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 08:00:00,09/09/19 09:00:00,8277149
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 08:00:00,09/09/19 09:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 08:00:00,09/09/19 09:00:00,6232
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 08:00:00,09/09/19 09:00:00,27836
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 08:00:00,09/09/19 09:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 09:00:00,09/09/19 10:00:00,28108
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 09:00:00,09/09/19 10:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 09:00:00,09/09/19 10:00:00,5780
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 09:00:00,09/09/19 10:00:00,51783867
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 09:00:00,09/09/19 10:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 09:00:00,09/09/19 10:00:00,8344492
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 10:00:00,09/09/19 11:00:00,30384
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 10:00:00,09/09/19 11:00:00,50685558
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 10:00:00,09/09/19 11:00:00,90
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 10:00:00,09/09/19 11:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 10:00:00,09/09/19 11:00:00,8296781
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 10:00:00,09/09/19 11:00:00,4232
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 10:00:00,09/09/19 11:00:00,64424509440
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 11:00:00,09/09/19 12:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 11:00:00,09/09/19 12:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 11:00:00,09/09/19 12:00:00,50161922
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 11:00:00,09/09/19 12:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 11:00:00,09/09/19 12:00:00,8256752
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 11:00:00,09/09/19 12:00:00,3004
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 11:00:00,09/09/19 12:00:00,23025
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 12:00:00,09/09/19 13:00:00,30305
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 12:00:00,09/09/19 13:00:00,51203643
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 12:00:00,09/09/19 13:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 12:00:00,09/09/19 13:00:00,8291179
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 12:00:00,09/09/19 13:00:00,3444
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/09/19 12:00:00,09/09/19 13:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 12:00:00,09/09/19 13:00:00,64424509440
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 13:00:00,09/09/19 14:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 13:00:00,09/09/19 14:00:00,8264033
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 13:00:00,09/09/19 14:00:00,3288
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 13:00:00,09/09/19 14:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 13:00:00,09/09/19 14:00:00,21955
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 13:00:00,09/09/19 14:00:00,64424509440
AmazonRDS,Not Applicable,USE2-CAN1-AWS-In-Bytes,,09/09/19 13:00:00,09/09/19 14:00:00,34
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/09/19 13:00:00,09/09/19 14:00:00,40
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 13:00:00,09/09/19 14:00:00,50626979
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 14:00:00,09/09/19 15:00:00,50610262
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 14:00:00,09/09/19 15:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 14:00:00,09/09/19 15:00:00,8293368
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 14:00:00,09/09/19 15:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 14:00:00,09/09/19 15:00:00,3040
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 14:00:00,09/09/19 15:00:00,31158
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 14:00:00,09/09/19 15:00:00,3
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/09/19 15:00:00,09/09/19 16:00:00,75
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 15:00:00,09/09/19 16:00:00,3344
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 15:00:00,09/09/19 16:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 15:00:00,09/09/19 16:00:00,24888
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 15:00:00,09/09/19 16:00:00,8269993
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 15:00:00,09/09/19 16:00:00,50696606
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 15:00:00,09/09/19 16:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 16:00:00,09/09/19 17:00:00,8284156
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 16:00:00,09/09/19 17:00:00,10181
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 16:00:00,09/09/19 17:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 16:00:00,09/09/19 17:00:00,90
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 16:00:00,09/09/19 17:00:00,29886
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 16:00:00,09/09/19 17:00:00,50696027
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 16:00:00,09/09/19 17:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 17:00:00,09/09/19 18:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 17:00:00,09/09/19 18:00:00,52134995
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 17:00:00,09/09/19 18:00:00,16205286
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 17:00:00,09/09/19 18:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 17:00:00,09/09/19 18:00:00,9540
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 17:00:00,09/09/19 18:00:00,31492
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 17:00:00,09/09/19 18:00:00,3
AmazonRDS,Not Applicable,USE2-EUC1-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,160
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,120
AmazonRDS,Not Applicable,USE2-USW2-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,80
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,16722135
AmazonRDS,Not Applicable,USE2-APS1-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,80
AmazonRDS,Not Applicable,USE2-EUW2-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,80
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,40
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 18:00:00,09/09/19 19:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,52670980
AmazonRDS,Not Applicable,USE2-APS3-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,80
AmazonRDS,Not Applicable,USE2-SAE1-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-EUN1-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-APS2-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,80
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,34881
AmazonRDS,Not Applicable,USE2-EUW3-AWS-In-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,120
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 18:00:00,09/09/19 19:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 18:00:00,09/09/19 19:00:00,6308
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,15458418
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,51947133
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,90
AmazonRDS,Not Applicable,USE2-APN1-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,80
AmazonRDS,Not Applicable,USE2-APS2-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-EUW2-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 19:00:00,09/09/19 20:00:00,64424509440
AmazonRDS,Not Applicable,USE2-USW1-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,80
AmazonRDS,Not Applicable,USE2-EUN1-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,25472
AmazonRDS,Not Applicable,USE2-USW2-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-APS3-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-SAE1-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,80
AmazonRDS,Not Applicable,USE2-APS1-AWS-In-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,80
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 19:00:00,09/09/19 20:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 19:00:00,09/09/19 20:00:00,8358
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,45
AmazonRDS,Not Applicable,USE2-USW1-AWS-In-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,40
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,13172032
AmazonRDS,Not Applicable,USE2-APN1-AWS-In-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,40
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/09/19 20:00:00,09/09/19 21:00:00,3
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,120
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,3724
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,28185
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,52366033
AmazonRDS,Not Applicable,USE2-EUN1-AWS-In-Bytes,,09/09/19 20:00:00,09/09/19 21:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/09/19 20:00:00,09/09/19 21:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/09/19 21:00:00,09/09/19 22:00:00,13268324
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/09/19 21:00:00,09/09/19 22:00:00,7365
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/09/19 21:00:00,09/09/19 22:00:00,28047
